screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jairbolsonaro,2019-09-16T22:53:37Z,Alguns feitos da semana! Amanhã traremos mais excelentes notícias para o Brasil! 🇧🇷 https://t.co/QVhRHcfrxT,4159,21129,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173731695939457024
jairbolsonaro,2019-09-16T21:55:38Z,"- Acabo de chegar em Brasília e já me deparo com outra MENTIRA da imprensa.
- A desinformação atenta contra a própria mídia.
- NÃO EXISTE QUALQUER PLANO DE REFORMA MINISTERIAL. https://t.co/pz5jGAuAw6",6673,32045,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173717104291385344
jairbolsonaro,2019-09-16T20:47:04Z,@OGloboPolitica @wilsonwitzel Não determinei nada! Fakenews!,3757,18831,OGloboPolitica,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173699846487908353
jairbolsonaro,2019-09-16T20:35:25Z,"Com a graça de Deus, passamos bem por mais um processo cirúrgico decorrente dos reflexos causados pela tentativa de assassinato cometida por ex-membro de partido de esquerda! Finalmente de volta ao conforto do lar, junto à minha filha e voltando ao trabalho!O Brasil tem pressa!👍🏼",6937,53284,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173696915298557952
jairbolsonaro,2019-09-16T12:35:38Z,"- ADÉLIO BISPO e os MANDANTES: Sete desembargadores decidirão a questão. Não desejamos descobrir o conteúdo da defesa, mas elucidar o crime, como vítima e por questão de segurança nacional.",4471,29561,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173576172921348097
jairbolsonaro,2019-09-16T12:34:57Z,"ADÉLIO e os MANDANTES: TRF-1 pode, nessa quarta-feira, ser decisivo para chegar aos mandantes da tentativa de assassinato de Jair Bolsonaro. O material apreendido pela PF no endereço de um dos advogados do estaqueador ainda não foi periciado por decisão liminar concedida para OAB",7565,42565,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173576002146045953
jairbolsonaro,2019-09-15T21:43:07Z,https://t.co/5FhsOuCtsy,4350,41224,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1173351563106095107
jairbolsonaro,2019-09-15T19:13:46Z,"- pensão vitalícia para portadores do Zika vírus;
- início da chegada dos novos caças de defesa e ataque - Gripen;
- cargueiro multitarefa KC-390 projetado nacionalmente;
- estas são umas das tarefas cumpridas pelo governo e anunciadas na última semana. Vamos adiante!",4148,24353,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173313979134988288
jairbolsonaro,2019-09-15T19:07:37Z,"- abertura de mercado de carne para Indonésia e ampliação para China.
- Abertura do mercado de leite para o Egito;
- portos do Brasil - recorde de escoamento;
- Semana do Brasil aumentando o comércio em 12%;
- reformas de pistas de aviões pelo País;
- MP da liberdade estudantil;",4221,24653,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173312431034159105
jairbolsonaro,2019-09-15T19:03:07Z,"- liberação histórica do FGTS;
- bolsas de estudo diante rombo feitos no passado;
- índices de criminalidade em queda, mas nem perto do aceitável;
- menor risco país em anos;
- mais de 2.000 novas equipes de saúde primária;
- maior projeto de irrigação da América Latina (Jaíba);",8021,45556,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173311299058589697
jairbolsonaro,2019-09-15T15:12:29Z,"- Matando a saudade da minha filha. Depois de mais uma cirurgia, fruto do atentado praticado por um militante de esquerda contra minha vida, fiquei fora de combate por um tempo, mas o carinho da minha família e de todos que acreditam num Brasil melhor me ajuda a seguir lutando. https://t.co/5NdGgQSxA9",7128,65497,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1173253260582502403
jairbolsonaro,2019-09-14T18:22:50Z,"Risco-país cai para o menor nível desde 2013. Boas notícias não param de chegar. Aos poucos, com a ajuda de todos, podemos recuperar mais rapidamente nosso amado Brasil!",9348,58927,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172938774743048192
jairbolsonaro,2019-09-14T14:06:54Z,"Após abertura de mercado de carne para Indonésia, ampliação de vendas para China, agora mais uma boa notícia para a economia brasileira: Egito abre mercado de lácteos para o Brasil! https://t.co/zNpSQDchOi",7015,39996,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172874364997554176
jairbolsonaro,2019-09-14T13:57:05Z,"Via @planalto - Porta-voz da Presidência da República, General Rêgo Barros, apresenta o boletim médico do presidente @jairbolsonaro. Acompanhe: https://t.co/BFw4FbnU4n",1846,13939,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172871896196669441
jairbolsonaro,2019-09-14T00:52:00Z,@StateDept @SecPompeo @realDonaldTrump @WhiteHouse A new diplomatic relationship has begun!  Thank you so much for your trust!,423,3006,StateDept,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1172674321258614785
jairbolsonaro,2019-09-13T21:43:53Z,"Retiramos a sonda nasogástrica, iniciamos a alimentação líquida oral e continuamos com fortalecimento alimentar venoso! Recuperação mais rápido que esperamos! Se Deus quiser, logo sairemos do hospital e mais nenhum problema acontecerá devido a está maldita facada! 🇧🇷 https://t.co/iPMbgYyvV3",6631,50863,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172626982661709824
jairbolsonaro,2019-09-13T14:31:50Z,"IMPRENSA SEM LIMITES: sem se identificar, o jornalista João Paulo Saconi, Época / Globo, se passou por gay e fez sessões com minha nora Heloísa (psicóloga, esposa do Eduardo) e gravou tudo. O deveria ficar apenas entre os dois, por questão de ética, agora vem a público. https://t.co/aWzxxcCcJk",8121,39919,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172518252578254848
jairbolsonaro,2019-09-13T01:24:17Z,"- Enquanto lutamos entre nós o inimigo se fortalece. 
- Não temos como agradar a todos, vasculham minha vida e de minha família desde 1988, quando me elegi vereador.
- Nossa inimiga: parte da GRANDE IMPRENSA. Ela não nos deixará em paz. Se acreditarmos nela será o fim de todos.",13045,76164,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172320057625473024
jairbolsonaro,2019-09-12T22:09:54Z,Live de quinta-feira com o Presidente da República (12/09/2019). https://t.co/PSV3GRoxLw,2536,16070,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172271141630746625
jairbolsonaro,2019-09-12T21:11:21Z,"- Nesta quinta, 12 de setembro, às 19h, no Facebook, uma breve live um pouco adaptada. Até daqui a pouco! 👍🏻",3024,27255,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172256408747806731
jairbolsonaro,2019-09-12T14:52:54Z,"UMA FOTO,...DOIS MITOS!

* MITO - 01: chefe da equipe que salvou minha vida em MG, Dr. Luiz Henrique Borsato.
* MITO - 02: quem salvou minha vida em SP, Dr. Antonio Luiz Macedo.

- No centro, apenas o Presidente da República, Jair Bolsonaro, que sem os dois e DEUS, não teria VIDA https://t.co/ILYHz563aj",7929,59875,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1172161166405197825
jairbolsonaro,2019-09-11T20:24:04Z,"TENTATIVA DE RECRIAR CPMF DERRUBA CHEFE DA RECEITA. Paulo Guedes exonerou, a pedido, o chefe da Receita Federal por divergências no projeto da reforma tributária. A recriação da CPMF ou aumento da carga tributária estão fora da reforma tributária por determinação do Presidente.",12882,71860,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171882119146147846
jairbolsonaro,2019-09-11T15:14:50Z,https://t.co/rg7imAwT8t,3030,23972,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1171804297950093312
jairbolsonaro,2019-09-11T01:34:37Z,"- Via @MEC_Comunicacao @AbrahamWeint / Enquanto há telejornal espalhando fakenews, o Governo Bolsonaro busca soluções. Acabamos de viabilizar o funcionamento do novo Hospital Universitário HU2 da @unifesp. Para iniciar os atendimentos médicos serão repassados R$ 900 mil. https://t.co/IMhauu9QiE",6725,35325,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171597885785497602
jairbolsonaro,2019-09-10T11:20:07Z,Grato pela consideração! https://t.co/Q9aXLDCBn0,6275,39740,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171382840359096320
jairbolsonaro,2019-09-09T20:10:01Z,- Hoje pude caminhar pelo corredor do hospital. Seguimos em plena recuperação! https://t.co/wSLt6Bkjop,6971,63897,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171153808631750658
jairbolsonaro,2019-09-09T16:17:03Z,"Parabéns pelo trabalho de expansão contínuo, Ministra! China habilita mais 25 frigoríficos do Brasil para exportação. Estabelecimentos poderão vender carnes bovina, de frango, de porco e de asinino para o mercado chinês. O número de plantas habilitadas passa de 64 para 89. https://t.co/Taiz7TC4oM",5832,37595,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171095179517935616
jairbolsonaro,2019-09-09T15:42:38Z,"Agradeço o ofício da Federação Nacional dos Policiais Federais (FENAPEF), encaminhado ao Senador Flávio Bolsonaro, no na qual reiteram confiança e autoridade ao Presidente da República na escolha do Diretor Geral, bem como refutam supostas interferências externas no âmbito da PF. https://t.co/fO1XEhUdsS",4032,23231,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171086519450394625
jairbolsonaro,2019-09-09T11:27:32Z,- BOM DIA A TODOS. https://t.co/vTTPakDDxH,7637,66372,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1171022320695205888
jairbolsonaro,2019-09-09T10:24:43Z,"@netanyahu Thank you, my friend! 👍🏻",539,8346,netanyahu,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1171006514347294720
jairbolsonaro,2019-09-08T20:26:32Z,"- Mais uma cirurgia. Desta vez foram 5 horas, mas estamos bem. Obrigado a todos pelo apoio e orações! Obrigado Deus pela minha vida! Logo estarei de volta ao campo. Irruuu!",9801,91257,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170795576268509184
jairbolsonaro,2019-09-08T02:09:06Z,"- Um grande dia hoje! Vi nos olhos dos brasileiros o renascer da esperança de um futuro melhor para o Brasil. Com a permissão de Deus, inspirados nesse sentimento, buscaremos juntos este objetivo! Sigo confiante para a próxima cirurgia. Que Deus nos abençoe. Boa noite a todos! 🇧🇷",7881,66959,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170519396793704448
jairbolsonaro,2019-09-08T01:13:11Z,"- O garoto Ivo César Gonzales, de 9 anos, conta como foi a experiência de desfilar no carro presidencial ao lado do Presidente da República no Dia da Independência do Brasil. Resgatar nosso país e cultivar o patriotismo no coração dos brasileiros faz parte de nossa missão! 🇧🇷 https://t.co/85XgMbxGt3",11532,75364,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170505326241689600
jairbolsonaro,2019-09-07T19:21:16Z,"- Dia de maestro, regendo ""Eterno Herói"". ""Cumprindo no espaço a missão dos condores... valente e audaz não vacila um instante..."" 🇧🇷👍 https://t.co/pvIUypakcz",5690,41957,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,pt,1170416765135986689
jairbolsonaro,2019-09-07T16:59:02Z,🇧🇷🤝🇮🇱 https://t.co/2CDpMSmhde,5538,40918,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,,1170380971360886786
jairbolsonaro,2019-09-07T16:55:17Z,🇧🇷🤝🇺🇦 👍 https://t.co/oRusX3hZOD,4168,30801,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,,1170380024362479616
jairbolsonaro,2019-09-07T15:13:51Z,🇧🇷🤝🇵🇱 https://t.co/lilugLP071,6104,46863,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,,1170354498499428352
jairbolsonaro,2019-09-07T14:01:30Z,- VIVA O BRASIL! VIVA A NOSSA INDEPENDÊNCIA! 🇧🇷 https://t.co/sjEusjfEpO,8841,54814,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for Android,pt,1170336293978607616
jairbolsonaro,2019-09-07T11:45:37Z,"- Em todo o Brasil, com o povo, hoje comemoramos essa data.

- Em Brasília, às 09h, com muita honra assistirei ao desfile cívico-militar. https://t.co/fq5IoFwKBu",4572,38459,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170302096618524672
jairbolsonaro,2019-09-06T22:59:22Z,Mais detalhes: @MEC_Comunicacao,1394,12674,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170109262565203968
jairbolsonaro,2019-09-06T22:57:09Z,"Assinada a MP da Liberdade Estudantil. Gratuita e digital, economia de plástico, papel, trajetória do aluno informatizada e milhões economizados nas carteiras estudantis. Quem perde? Movimentos de estudantes que não estudam, ligados a partidos políticos! Quem ganha? Todos! https://t.co/QKX4DUDRJP",9653,55713,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1170108705242853379
jairbolsonaro,2019-09-06T12:47:49Z,"- Obrigado Santa Casa de Juiz de Fora.

- 06/setembro/2018: ex-filiado do PSOL tentou assassinar Jair Bolsonaro. https://t.co/JdN5BqW3wy",6956,44619,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1169955360565858304
jairbolsonaro,2019-09-05T23:33:19Z,"Live de quinta-feira com o Presidente, Ministros da Justiça, AGU, CGU e Secretário Geral. Temas da semana, vetos sobre lei do abuso de autoridade e PGR. https://t.co/bHHnbKxUBp",2718,16953,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1169755419755122693
